"DrugBankID","ENTREZID","Symbol"
"DB00783",54496,"PRMT7"
"DB00783",5621,"PRNP"
"DB00783",5624,"PROC"
"DB00783",147011,"PROCA1"
"DB00783",10544,"PROCR"
"DB00783",5626,"PROP1"
"DB00783",5627,"PROS1"
"DB00783",5629,"PROX1"
"DB00783",9128,"PRPF4"
"DB00783",24148,"PRPF6"
"DB00783",5631,"PRPS1"
"DB00783",253143,"PRR14L"
"DB00783",222171,"PRR15"
"DB00783",51334,"PRR16"
"DB00783",11272,"PRR4"
"DB00783",55615,"PRR5"
"DB00783",79899,"PRR5L"
"DB00783",23215,"PRRC2C"
"DB00783",79056,"PRRG4"
"DB00783",112476,"PRRT2"
"DB00783",285368,"PRRT3"
"DB00783",51450,"PRRX2"
"DB00783",8492,"PRSS12"
"DB00783",5645,"PRSS2"
"DB00783",11098,"PRSS23"
"DB00783",5652,"PRSS8"
"DB00783",283659,"PRTG"
"DB00783",158471,"PRUNE2"
"DB00783",57716,"PRX"
"DB00783",5660,"PSAP"
"DB00783",29968,"PSAT1"
"DB00783",8000,"PSCA"
"DB00783",5662,"PSD"
"DB00783",84249,"PSD2"
"DB00783",23362,"PSD3"
"DB00783",23550,"PSD4"
"DB00783",5664,"PSEN2"
"DB00783",55851,"PSENEN"
"DB00783",5669,"PSG1"
"DB00783",11168,"PSIP1"
"DB00783",5699,"PSMB10"
"DB00783",5696,"PSMB8"
"DB00783",5698,"PSMB9"
"DB00783",5702,"PSMC3"
"DB00783",5718,"PSMD12"
"DB00783",10213,"PSMD14"
"DB00783",5708,"PSMD2"
"DB00783",9861,"PSMD6"
"DB00783",5720,"PSME1"
"DB00783",10197,"PSME3"
"DB00783",23198,"PSME4"
"DB00783",55269,"PSPC1"
"DB00783",84722,"PSRC1"
"DB00783",118672,"PSTK"
"DB00783",9050,"PSTPIP2"
"DB00783",5724,"PTAFR"
"DB00783",5725,"PTBP1"
"DB00783",5727,"PTCH1"
"DB00783",9791,"PTDSS1"
"DB00783",5728,"PTEN"
"DB00783",5733,"PTGER3"
"DB00783",5734,"PTGER4"
"DB00783",9536,"PTGES"
"DB00783",5738,"PTGFRN"
"DB00783",22949,"PTGR1"
"DB00783",284273,"ZADH2"
"DB00783",5742,"PTGS1"
"DB00783",5743,"PTGS2"
"DB00783",5741,"PTH"
"DB00783",5745,"PTH1R"
"DB00783",5746,"PTH2R"
"DB00783",5744,"PTHLH"
"DB00783",5747,"PTK2"
"DB00783",5754,"PTK7"
"DB00783",5757,"PTMA"
"DB00783",7803,"PTP4A1"
"DB00783",11156,"PTP4A3"
"DB00783",5524,"PTPA"
"DB00783",5770,"PTPN1"
"DB00783",5782,"PTPN12"
"DB00783",5783,"PTPN13"
"DB00783",26469,"PTPN18"
"DB00783",11099,"PTPN21"
"DB00783",26191,"PTPN22"
"DB00783",5787,"PTPRB"
"DB00783",5790,"PTPRCAP"
"DB00783",5791,"PTPRE"
"DB00783",5793,"PTPRG"
"DB00783",5794,"PTPRH"
"DB00783",5795,"PTPRJ"
"DB00783",5796,"PTPRK"
"DB00783",5798,"PTPRN"
"DB00783",5800,"PTPRO"
"DB00783",5801,"PTPRR"
"DB00783",5802,"PTPRS"
"DB00783",10076,"PTPRU"
"DB00783",51651,"PTRH2"
"DB00783",9232,"PTTG1"
"DB00783",22827,"PUF60"
"DB00783",9933,"PUM3"
"DB00783",80324,"PUS1"
"DB00783",54517,"PUS7"
"DB00783",83448,"PUS7L"
"DB00783",5817,"PVR"
"DB00783",5822,"PWP2"
"DB00783",170394,"PWWP2B"
"DB00783",139221,"PWWP3B"
"DB00783",7837,"PXDN"
"DB00783",54899,"PXK"
"DB00783",5829,"PXN"
"DB00783",5831,"PYCR1"
"DB00783",65263,"PYCR3"
"DB00783",26108,"PYGO1"
"DB00783",90780,"PYGO2"
"DB00783",79912,"PYROXD1"
"DB00783",5858,"PZP"
"DB00783",9444,"QKI"
"DB00783",25797,"QPCT"
"DB00783",23475,"QPRT"
"DB00783",79832,"QSER1"
"DB00783",5768,"QSOX1"
"DB00783",169714,"QSOX2"
"DB00783",79691,"QTRT2"
"DB00783",80223,"RAB11FIP1"
"DB00783",22841,"RAB11FIP2"
"DB00783",26056,"RAB11FIP5"
"DB00783",376267,"RAB15"
"DB00783",64284,"RAB17"
"DB00783",81876,"RAB1B"
"DB00783",55647,"RAB20"
"DB00783",57111,"RAB25"
"DB00783",25837,"RAB26"
"DB00783",5874,"RAB27B"
"DB00783",27314,"RAB30"
"DB00783",11031,"RAB31"
"DB00783",10981,"RAB32"
"DB00783",9609,"RAB36"
"DB00783",326624,"RAB37"
"DB00783",23682,"RAB38"
"DB00783",5864,"RAB3A"
"DB00783",5865,"RAB3B"
"DB00783",115827,"RAB3C"
"DB00783",9545,"RAB3D"
"DB00783",5866,"RAB3IL1"
"DB00783",282808,"RAB40AL"
"DB00783",57799,"RAB40C"
"DB00783",339122,"RAB43"
"DB00783",53916,"RAB4B"
"DB00783",338382,"RAB7B"
"DB00783",9135,"RABEP1"
"DB00783",79874,"RABEP2"
"DB00783",10244,"RABEPK"
"DB00783",9910,"RABGAP1L"
"DB00783",5875,"RABGGTA"
"DB00783",5879,"RAC1"
"DB00783",5880,"RAC2"
"DB00783",5881,"RAC3"
"DB00783",29127,"RACGAP1"
"DB00783",10399,"RACK1"
"DB00783",5888,"RAD51"
"DB00783",10635,"RAD51AP1"
"DB00783",5889,"RAD51C"
"DB00783",25788,"RAD54B"
"DB00783",23132,"RAD54L2"
"DB00783",135250,"RAET1E"
"DB00783",5894,"RAF1"
"DB00783",10743,"RAI1"
"DB00783",26064,"RAI14"
"DB00783",5898,"RALA"
"DB00783",57186,"RALGAPA2"
"DB00783",5900,"RALGDS"
"DB00783",9649,"RALGPS1"
"DB00783",55103,"RALGPS2"
"DB00783",10267,"RAMP1"
"DB00783",10266,"RAMP2"
"DB00783",5901,"RAN"
"DB00783",8498,"RANBP3"
"DB00783",5905,"RANGAP1"
"DB00783",5906,"RAP1A"
"DB00783",5909,"RAP1GAP"
"DB00783",23108,"RAP1GAP2"
"DB00783",9693,"RAPGEF2"
"DB00783",10411,"RAPGEF3"
"DB00783",11069,"RAPGEF4"
"DB00783",9771,"RAPGEF5"
"DB00783",51195,"RAPGEFL1"
"DB00783",5913,"RAPSN"
"DB00783",5914,"RARA"
"DB00783",5915,"RARB"
"DB00783",5916,"RARG"
"DB00783",5921,"RASA1"
"DB00783",22821,"RASA3"
"DB00783",10156,"RASA4"
"DB00783",8437,"RASAL1"
"DB00783",51655,"RASD1"
"DB00783",221002,"RASGEF1A"
"DB00783",5923,"RASGRF1"
"DB00783",10125,"RASGRP1"
"DB00783",10235,"RASGRP2"
"DB00783",25780,"RASGRP3"
"DB00783",91608,"RASL10B"
"DB00783",65997,"RASL11B"
"DB00783",51285,"RASL12"
"DB00783",644943,"RASSF10"
"DB00783",9770,"RASSF2"
"DB00783",83937,"RASSF4"
"DB00783",83593,"RASSF5"
"DB00783",166824,"RASSF6"
"DB00783",11228,"RASSF8"
"DB00783",9182,"RASSF9"
"DB00783",5925,"RB1"
"DB00783",5928,"RBBP4"
"DB00783",5930,"RBBP6"
"DB00783",5931,"RBBP7"
"DB00783",5932,"RBBP8"
"DB00783",140893,"RBBP8NL"
"DB00783",54715,"RBFOX1"
"DB00783",64080,"RBKS"
"DB00783",5933,"RBL1"
"DB00783",5934,"RBL2"
"DB00783",10137,"RBM12"
"DB00783",10432,"RBM14"
"DB00783",64783,"RBM15"
"DB00783",221662,"RBM24"
"DB00783",5935,"RBM3"
"DB00783",55285,"RBM41"
"DB00783",54502,"RBM47"
"DB00783",10179,"RBM7"
"DB00783",5937,"RBMS1"
"DB00783",5939,"RBMS2"
"DB00783",5947,"RBP1"
"DB00783",5950,"RBP4"
"DB00783",116362,"RBP7"
"DB00783",11030,"RBPMS"
"DB00783",348093,"RBPMS2"
"DB00783",9978,"RBX1"
"DB00783",149041,"RC3H1"
"DB00783",54542,"RC3H2"
"DB00783",1827,"RCAN1"
"DB00783",10171,"RCL1"
"DB00783",57333,"RCN3"
"DB00783",23186,"RCOR1"
"DB00783",92241,"RCSD1"
"DB00783",5959,"RDH5"
"DB00783",201299,"RDM1"
"DB00783",8434,"RECK"
"DB00783",5965,"RECQL"
"DB00783",65055,"REEP1"
"DB00783",51308,"REEP2"
"DB00783",92840,"REEP6"
"DB00783",5966,"REL"
"DB00783",5970,"RELA"
"DB00783",5971,"RELB"
"DB00783",84957,"RELT"
"DB00783",5972,"REN"
"DB00783",29803,"REPIN1"
"DB00783",5978,"REST"
"DB00783",5979,"RET"
"DB00783",54463,"RETREG1"
"DB00783",162427,"RETREG3"
"DB00783",5980,"REV3L"
"DB00783",25996,"REXO2"
"DB00783",5982,"RFC2"
"DB00783",5983,"RFC3"
"DB00783",5984,"RFC4"
"DB00783",117584,"RFFL"
"DB00783",359845,"RFLNB"
"DB00783",23180,"RFTN1"
"DB00783",5990,"RFX2"
"DB00783",5991,"RFX3"
"DB00783",64864,"RFX7"
"DB00783",8625,"RFXANK"
"DB00783",28984,"RGCC"
"DB00783",23179,"RGL1"
"DB00783",5863,"RGL2"
"DB00783",57139,"RGL3"
"DB00783",56963,"RGMA"
"DB00783",6001,"RGS10"
"DB00783",6003,"RGS13"
"DB00783",6004,"RGS16"
"DB00783",26575,"RGS17"
"DB00783",10287,"RGS19"
"DB00783",5997,"RGS2"
"DB00783",26166,"RGS22"
"DB00783",5998,"RGS3"
"DB00783",5999,"RGS4"
"DB00783",8490,"RGS5"
"DB00783",6000,"RGS7"
"DB00783",64285,"RHBDF1"
"DB00783",79651,"RHBDF2"
"DB00783",121268,"RHEBL1"
"DB00783",83695,"RHNO1"
"DB00783",6010,"RHO"
"DB00783",387,"RHOA"
"DB00783",388,"RHOB"
"DB00783",9886,"RHOBTB1"
"DB00783",22836,"RHOBTB3"
"DB00783",54509,"RHOF"
"DB00783",58480,"RHOU"
"DB00783",171177,"RHOV"
"DB00783",158800,"RHOXF1"
"DB00783",114822,"RHPN1"
"DB00783",85415,"RHPN2"
"DB00783",158787,"RIBC1"
"DB00783",253260,"RICTOR"
"DB00783",55183,"RIF1"
"DB00783",196383,"RILPL2"
"DB00783",85376,"RIMBP3"
"DB00783",57494,"RIMKLB"
"DB00783",9783,"RIMS3"
"DB00783",140730,"RIMS4"
"DB00783",9610,"RIN1"
"DB00783",54453,"RIN2"
"DB00783",79890,"RIN3"
"DB00783",83732,"RIOK1"
"DB00783",84864,"RIOX2"
"DB00783",8737,"RIPK1"
"DB00783",8767,"RIPK2"
"DB00783",54101,"RIPK4"
"DB00783",51132,"RLIM"
"DB00783",6013,"RLN1"
"DB00783",6019,"RLN2"
"DB00783",151393,"RMDN2"
"DB00783",116028,"RMI2"
"DB00783",64795,"RMND5A"
"DB00783",64777,"RMND5B"
"DB00783",6038,"RNASE4"
"DB00783",84659,"RNASE7"
"DB00783",246243,"RNASEH1"
"DB00783",10535,"RNASEH2A"
"DB00783",8635,"RNASET2"
"DB00783",27289,"RND1"
"DB00783",8153,"RND2"
"DB00783",390,"RND3"
"DB00783",55905,"RNF114"
"DB00783",27246,"RNF115"
"DB00783",79845,"RNF122"
"DB00783",54941,"RNF125"
"DB00783",55658,"RNF126"
"DB00783",168433,"RNF133"
"DB00783",11236,"RNF139"
"DB00783",9604,"RNF14"
"DB00783",255488,"RNF144B"
"DB00783",153830,"RNF145"
"DB00783",57484,"RNF150"
"DB00783",494470,"RNF165"
"DB00783",51255,"RNF181"
"DB00783",138065,"RNF183"
"DB00783",91445,"RNF185"
"DB00783",25897,"RNF19A"
"DB00783",127544,"RNF19B"
"DB00783",727800,"RNF208"
"DB00783",140545,"RNF32"
"DB00783",80352,"RNF39"
"DB00783",54894,"RNF43"
"DB00783",51136,"RNFT1"
"DB00783",84900,"RNFT2"
"DB00783",6091,"ROBO1"
"DB00783",64221,"ROBO3"
"DB00783",54538,"ROBO4"
"DB00783",6093,"ROCK1"
"DB00783",6094,"ROM1"
"DB00783",4919,"ROR1"
"DB00783",4920,"ROR2"
"DB00783",6095,"RORA"
"DB00783",6096,"RORB"
"DB00783",6097,"RORC"
"DB00783",6098,"ROS1"
"DB00783",6119,"RPA3"
"DB00783",84154,"RPF2"
"DB00783",6103,"RPGR"
"DB00783",9501,"RPH3AL"
"DB00783",22934,"RPIA"
"DB00783",6134,"RPL10"
"DB00783",23521,"RPL13A"
"DB00783",399670,"RPL13AP17"
"DB00783",200916,"RPL22L1"
"DB00783",9349,"RPL23"
"DB00783",6152,"RPL24"
"DB00783",6157,"RPL27A"
"DB00783",6160,"RPL31"
"DB00783",6161,"RPL32"
"DB00783",6164,"RPL34"
"DB00783",6165,"RPL35A"
"DB00783",25873,"RPL36"
"DB00783",6173,"RPL36A"
"DB00783",6166,"RPL36AL"
"DB00783",6168,"RPL37A"
"DB00783",6169,"RPL38"
"DB00783",116832,"RPL39L"
"DB00783",6171,"RPL41"
"DB00783",6128,"RPL6"
"DB00783",6129,"RPL7"
"DB00783",6175,"RPLP0"
"DB00783",6181,"RPLP2"
"DB00783",6184,"RPN1"
"DB00783",54913,"RPP25"
"DB00783",138716,"RPP25L"
"DB00783",10799,"RPP40"
"DB00783",56475,"RPRM"
"DB00783",6207,"RPS13"
"DB00783",6208,"RPS14"
"DB00783",6210,"RPS15A"
"DB00783",6217,"RPS16"
"DB00783",6218,"RPS17"
"DB00783",6224,"RPS20"
"DB00783",6227,"RPS21"
"DB00783",6232,"RPS27"
"DB00783",6233,"RPS27A"
"DB00783",51065,"RPS27L"
"DB00783",6235,"RPS29"
"DB00783",6188,"RPS3"
"DB00783",6191,"RPS4X"
"DB00783",6194,"RPS6"
"DB00783",6196,"RPS6KA2"
"DB00783",6197,"RPS6KA3"
"DB00783",9252,"RPS6KA5"
"DB00783",6198,"RPS6KB1"
"DB00783",6201,"RPS7"
"DB00783",6203,"RPS9"
"DB00783",3921,"RPSA"
"DB00783",113000,"RPUSD1"
"DB00783",6236,"RRAD"
"DB00783",6237,"RRAS"
"DB00783",6238,"RRBP1"
"DB00783",6239,"RREB1"
"DB00783",6240,"RRM1"
"DB00783",6241,"RRM2"
"DB00783",54700,"RRN3"
"DB00783",8568,"RRP1"
"DB00783",23223,"RRP12"
"DB00783",51018,"RRP15"
"DB00783",23076,"RRP1B"
"DB00783",9136,"RRP9"
"DB00783",23212,"RRS1"
"DB00783",6248,"RSC1A1"
"DB00783",51773,"RSF1"
"DB00783",124923,"RSKR"
"DB00783",89765,"RSPH1"
"DB00783",284654,"RSPO1"
"DB00783",57035,"RSRP1"
"DB00783",6251,"RSU1"
"DB00783",6242,"RTKN"
"DB00783",84247,"RTL6"
"DB00783",57529,"RTL9"
"DB00783",6253,"RTN2"
"DB00783",10313,"RTN3"
"DB00783",146760,"RTN4RL1"
"DB00783",80183,"RUBCNL"
"DB00783",22902,"RUFY3"
"DB00783",154661,"RUNDC3B"
"DB00783",861,"RUNX1"
"DB00783",862,"RUNX1T1"
"DB00783",860,"RUNX2"
"DB00783",864,"RUNX3"
"DB00783",9853,"RUSC2"
"DB00783",8607,"RUVBL1"
"DB00783",25950,"RWDD3"
"DB00783",59350,"RXFP1"
"DB00783",10329,"RXYLT1"
"DB00783",6263,"RYR3"
"DB00783",6271,"S100A1"
"DB00783",6281,"S100A10"
"DB00783",6282,"S100A11"
"DB00783",6284,"S100A13"
"DB00783",57402,"S100A14"
"DB00783",140576,"S100A16"
"DB00783",6273,"S100A2"
"DB00783",6275,"S100A4"
"DB00783",6276,"S100A5"
"DB00783",6277,"S100A6"
"DB00783",6278,"S100A7"
"DB00783",6279,"S100A8"
"DB00783",6280,"S100A9"
"DB00783",6286,"S100P"
"DB00783",1901,"S1PR1"
"DB00783",9294,"S1PR2"
"DB00783",1903,"S1PR3"
"DB00783",53637,"S1PR5"
"DB00783",6288,"SAA1"
"DB00783",6289,"SAA2"
"DB00783",6291,"SAA4"
"DB00783",29901,"SAC3D1"
"DB00783",26278,"SACS"
"DB00783",6294,"SAFB"
"DB00783",6299,"SALL1"
"DB00783",57167,"SALL4"
"DB00783",23034,"SAMD4A"
"DB00783",54809,"SAMD9"
"DB00783",219285,"SAMD9L"
"DB00783",25939,"SAMHD1"
"DB00783",64092,"SAMSN1"
"DB00783",84542,"SANBR"
"DB00783",10284,"SAP18"
"DB00783",100316904,"SAP25"
"DB00783",89958,"SAPCD2"
"DB00783",51669,"SARAF"
"DB00783",23328,"SASH1"
"DB00783",6303,"SAT1"
"DB00783",112483,"SAT2"
"DB00783",23314,"SATB2"
"DB00783",388228,"SBK1"
"DB00783",22904,"SBNO2"
"DB00783",9169,"SCAF11"
"DB00783",57466,"SCAF4"
"DB00783",113178,"SCAMP4"
"DB00783",51282,"SCAND1"
"DB00783",49855,"SCAPER"
"DB00783",949,"SCARB1"
"DB00783",91179,"SCARF2"
"DB00783",6319,"SCD"
"DB00783",79966,"SCD5"
"DB00783",8796,"SCEL"
"DB00783",6447,"SCG5"
"DB00783",10648,"SCGB1D1"
"DB00783",10647,"SCGB1D2"
"DB00783",4246,"SCGB2A1"
"DB00783",4250,"SCGB2A2"
"DB00783",85477,"SCIN"
"DB00783",6323,"SCN1A"
"DB00783",6334,"SCN8A"
"DB00783",6337,"SCNN1A"
"DB00783",6338,"SCNN1B"
"DB00783",6340,"SCNN1G"
"DB00783",60592,"SCOC"
"DB00783",23513,"SCRIB"
"DB00783",57758,"SCUBE2"
"DB00783",55153,"SDAD1"
"DB00783",6383,"SDC2"
"DB00783",9672,"SDC3"
"DB00783",6385,"SDC4"
"DB00783",6386,"SDCBP"
"DB00783",10806,"SDCCAG8"
"DB00783",23753,"SDF2L1"
"DB00783",135154,"SDHAF4"
"DB00783",54549,"SDK2"
"DB00783",6397,"SEC14L1"
"DB00783",23541,"SEC14L2"
"DB00783",9919,"SEC16A"
"DB00783",89866,"SEC16B"
"DB00783",9117,"SEC22C"
"DB00783",9871,"SEC24D"
"DB00783",29927,"SEC61A1"
"DB00783",23480,"SEC61G"
"DB00783",7095,"SEC62"
"DB00783",6398,"SECTM1"
"DB00783",81929,"SEH1L"
"DB00783",6401,"SELE"
"DB00783",8991,"SELENBP1"
"DB00783",85465,"SELENOI"
"DB00783",58515,"SELENOK"
"DB00783",140606,"SELENOM"
"DB00783",57190,"SELENON"
"DB00783",6414,"SELENOP"
"DB00783",51714,"SELENOT"
"DB00783",6402,"SELL"
"DB00783",10371,"SEMA3A"
"DB00783",7869,"SEMA3B"
"DB00783",10512,"SEMA3C"
"DB00783",9723,"SEMA3E"
"DB00783",6405,"SEMA3F"
"DB00783",64218,"SEMA4A"
"DB00783",10509,"SEMA4B"
"DB00783",10507,"SEMA4D"
"DB00783",57715,"SEMA4G"
"DB00783",9037,"SEMA5A"
"DB00783",54437,"SEMA5B"
"DB00783",57556,"SEMA6A"
"DB00783",80031,"SEMA6D"
"DB00783",8482,"SEMA7A"
"DB00783",6406,"SEMG1"
"DB00783",205564,"SENP5"
"DB00783",57337,"SENP7"
"DB00783",51091,"SEPSECS"
"DB00783",55752,"SEPTIN11"
"DB00783",5414,"SEPTIN4"
"DB00783",5413,"SEPTIN5"
"DB00783",10801,"SEPTIN9"
"DB00783",10169,"SERF2"
"DB00783",26297,"SERGEF"
"DB00783",5265,"SERPINA1"
"DB00783",51156,"SERPINA10"
"DB00783",12,"SERPINA3"
"DB00783",5104,"SERPINA5"
"DB00783",866,"SERPINA6"
"DB00783",6906,"SERPINA7"
"DB00783",1992,"SERPINB1"
"DB00783",5275,"SERPINB13"
"DB00783",5055,"SERPINB2"
"DB00783",6317,"SERPINB3"
"DB00783",6318,"SERPINB4"
"DB00783",5268,"SERPINB5"
"DB00783",5271,"SERPINB8"
"DB00783",5272,"SERPINB9"
"DB00783",462,"SERPINC1"
"DB00783",3053,"SERPIND1"
"DB00783",5054,"SERPINE1"
"DB00783",5270,"SERPINE2"
"DB00783",5176,"SERPINF1"
"DB00783",5345,"SERPINF2"
"DB00783",871,"SERPINH1"
"DB00783",5274,"SERPINI1"
"DB00783",9792,"SERTAD2"
"DB00783",56256,"SERTAD4"
"DB00783",27244,"SESN1"
"DB00783",83667,"SESN2"
"DB00783",143686,"SESN3"
"DB00783",6418,"SET"
"DB00783",26040,"SETBP1"
"DB00783",9739,"SETD1A"
"DB00783",23067,"SETD1B"
"DB00783",29072,"SETD2"
"DB00783",55209,"SETD5"
"DB00783",79918,"SETD6"
"DB00783",80854,"SETD7"
"DB00783",6419,"SETMAR"
"DB00783",26470,"SEZ6L2"
"DB00783",7536,"SF1"
"DB00783",57713,"SFMBT2"
"DB00783",2810,"SFN"
"DB00783",6421,"SFPQ"
"DB00783",119392,"SFR1"
"DB00783",6439,"SFTPB"
"DB00783",118980,"SFXN2"
"DB00783",6444,"SGCD"
"DB00783",6445,"SGCG"
"DB00783",84251,"SGIP1"
"DB00783",6446,"SGK1"
"DB00783",23678,"SGK3"
"DB00783",151648,"SGO1"
"DB00783",151246,"SGO2"
"DB00783",8879,"SGPL1"
"DB00783",6448,"SGSH"
"DB00783",129049,"SGSM1"
"DB00783",10019,"SH2B3"
"DB00783",117157,"SH2D1B"
"DB00783",9047,"SH2D2A"
"DB00783",10044,"SH2D3C"
"DB00783",400745,"SH2D5"
"DB00783",6450,"SH3BGR"
"DB00783",6451,"SH3BGRL"
"DB00783",83442,"SH3BGRL3"
"DB00783",6452,"SH3BP2"
"DB00783",9467,"SH3BP5"
"DB00783",80851,"SH3BP5L"
"DB00783",152503,"SH3D19"
"DB00783",79729,"SH3D21"
"DB00783",6457,"SH3GL3"
"DB00783",30011,"SH3KBP1"
"DB00783",9644,"SH3PXD2A"
"DB00783",285590,"SH3PXD2B"
"DB00783",57630,"SH3RF1"
"DB00783",153769,"SH3RF2"
"DB00783",344558,"SH3RF3"
"DB00783",26751,"SH3YL1"
"DB00783",85358,"SHANK3"
"DB00783",6461,"SHB"
"DB00783",6462,"SHBG"
"DB00783",6464,"SHC1"
"DB00783",25759,"SHC2"
"DB00783",399694,"SHC4"
"DB00783",79801,"SHCBP1"
"DB00783",81626,"SHCBP1L"
"DB00783",90525,"SHF"
"DB00783",6469,"SHH"
"DB00783",387914,"SHISA2"
"DB00783",149840,"SHLD1"
"DB00783",6472,"SHMT2"
"DB00783",6474,"SHOX2"
"DB00783",55164,"SHQ1"
"DB00783",134549,"SHROOM1"
"DB00783",57619,"SHROOM3"
"DB00783",6478,"SIAH2"
"DB00783",59307,"SIGIRR"
"DB00783",150094,"SIK1"
"DB00783",6492,"SIM1"
"DB00783",6493,"SIM2"
"DB00783",25942,"SIN3A"
"DB00783",23309,"SIN3B"
"DB00783",58516,"SINHCAF"
"DB00783",26037,"SIPA1L1"
"DB00783",57568,"SIPA1L2"
"DB00783",23094,"SIPA1L3"
"DB00783",140885,"SIRPA"
"DB00783",10326,"SIRPB1"
"DB00783",23411,"SIRT1"
"DB00783",22933,"SIRT2"
"DB00783",23408,"SIRT5"
"DB00783",10736,"SIX2"
"DB00783",147912,"SIX5"
"DB00783",6497,"SKI"
"DB00783",6498,"SKIL"
"DB00783",6502,"SKP2"
"DB00783",6503,"SLA"
"DB00783",122060,"SLAIN1"
"DB00783",6554,"SLC10A1"
"DB00783",8273,"SLC10A3"
"DB00783",4891,"SLC11A2"
"DB00783",6557,"SLC12A1"
"DB00783",6558,"SLC12A2"
"DB00783",6560,"SLC12A4"
"DB00783",57468,"SLC12A5"
"DB00783",6564,"SLC15A1"
"DB00783",6565,"SLC15A2"
"DB00783",6566,"SLC16A1"
"DB00783",117247,"SLC16A10"
"DB00783",9123,"SLC16A3"
"DB00783",9122,"SLC16A4"
"DB00783",9121,"SLC16A5"
"DB00783",9120,"SLC16A6"
"DB00783",9194,"SLC16A7"
"DB00783",220963,"SLC16A9"
"DB00783",10246,"SLC17A2"
"DB00783",26503,"SLC17A5"
"DB00783",57030,"SLC17A7"
"DB00783",6573,"SLC19A1"
"DB00783",10560,"SLC19A2"
"DB00783",80704,"SLC19A3"
"DB00783",6505,"SLC1A1"
"DB00783",6506,"SLC1A2"
"DB00783",6507,"SLC1A3"
"DB00783",6509,"SLC1A4"
"DB00783",6510,"SLC1A5"
"DB00783",6574,"SLC20A1"
"DB00783",6580,"SLC22A1"
"DB00783",51310,"SLC22A17"
"DB00783",5002,"SLC22A18"
"DB00783",63027,"SLC22A23"
"DB00783",6581,"SLC22A3"
"DB00783",6583,"SLC22A4"
"DB00783",6584,"SLC22A5"
"DB00783",10864,"SLC22A7"
"DB00783",114571,"SLC22A9"
"DB00783",9963,"SLC23A1"
"DB00783",9962,"SLC23A2"
"DB00783",6576,"SLC25A1"
"DB00783",10166,"SLC25A15"
"DB00783",83733,"SLC25A18"
"DB00783",60386,"SLC25A19"
"DB00783",788,"SLC25A20"
"DB00783",89874,"SLC25A21"
"DB00783",79751,"SLC25A22"
"DB00783",29957,"SLC25A24"
"DB00783",9481,"SLC25A27"
"DB00783",253512,"SLC25A30"
"DB00783",81034,"SLC25A32"
"DB00783",84275,"SLC25A33"
"DB00783",55186,"SLC25A36"
"DB00783",291,"SLC25A4"
"DB00783",284439,"SLC25A42"
"DB00783",10861,"SLC26A1"
"DB00783",284129,"SLC26A11"
"DB00783",1836,"SLC26A2"
"DB00783",1811,"SLC26A3"
"DB00783",65010,"SLC26A6"
"DB00783",11001,"SLC27A2"
"DB00783",10999,"SLC27A4"
"DB00783",28965,"SLC27A6"
"DB00783",2030,"SLC29A1"
"DB00783",3177,"SLC29A2"
"DB00783",6513,"SLC2A1"
"DB00783",81031,"SLC2A10"
"DB00783",154091,"SLC2A12"
"DB00783",144195,"SLC2A14"
"DB00783",6514,"SLC2A2"
"DB00783",6515,"SLC2A3"
"DB00783",6517,"SLC2A4"
"DB00783",11182,"SLC2A6"
"DB00783",7779,"SLC30A1"
"DB00783",7780,"SLC30A2"
"DB00783",10463,"SLC30A9"
"DB00783",1317,"SLC31A1"
"DB00783",1318,"SLC31A2"
"DB00783",54733,"SLC35F2"
"DB00783",148641,"SLC35F3"
"DB00783",54978,"SLC35F6"
"DB00783",84255,"SLC37A3"
"DB00783",2542,"SLC37A4"
"DB00783",54407,"SLC38A2"
"DB00783",10991,"SLC38A3"
"DB00783",92745,"SLC38A5"
"DB00783",57181,"SLC39A10"
"DB00783",23516,"SLC39A14"
"DB00783",25800,"SLC39A6"
"DB00783",64116,"SLC39A8"
"DB00783",6519,"SLC3A1"
"DB00783",6520,"SLC3A2"
"DB00783",30061,"SLC40A1"
"DB00783",254428,"SLC41A1"
"DB00783",124935,"SLC43A2"
"DB00783",57153,"SLC44A2"
"DB00783",126969,"SLC44A3"
"DB00783",50651,"SLC45A1"
"DB00783",57210,"SLC45A4"
"DB00783",113235,"SLC46A1"
"DB00783",55652,"SLC48A1"
"DB00783",6508,"SLC4A3"
"DB00783",9497,"SLC4A7"
"DB00783",9498,"SLC4A8"
"DB00783",79581,"SLC52A2"
"DB00783",8884,"SLC5A6"
"DB00783",6529,"SLC6A1"
"DB00783",6539,"SLC6A12"
"DB00783",388662,"SLC6A17"
"DB00783",54716,"SLC6A20"
"DB00783",6531,"SLC6A3"
"DB00783",6533,"SLC6A6"
"DB00783",6536,"SLC6A9"
"DB00783",6541,"SLC7A1"
"DB00783",23657,"SLC7A11"
"DB00783",6542,"SLC7A2"
"DB00783",8140,"SLC7A5"
"DB00783",9057,"SLC7A6"
"DB00783",23428,"SLC7A8"
"DB00783",6546,"SLC8A1"
"DB00783",6548,"SLC9A1"
"DB00783",6549,"SLC9A2"
"DB00783",9368,"SLC9A3R1"
"DB00783",9351,"SLC9A3R2"
"DB00783",389015,"SLC9A4"
"DB00783",6553,"SLC9A5"
"DB00783",285195,"SLC9A9"
"DB00783",133308,"SLC9B2"
